claim_address,amount
0x8D300487Dfd8b5A6a291A5eE5363A80774f3fc1e,11194
0x8D30891F3d020FCB1082259D6643DDB8e8a7666A,4000
0x8D32aBDBb3eCC35dF4d1f7AD8cfb112782241685,4565
0x8D38c3879cB3dDAB7cAB997F27345bd7AaD86068,4000
0x8D3960DE40456fB9FB350e58090D91b180b414A6,3788
0x8D3BC118E2D3ED94FDdaBd706e5642BFDeAA08Dc,10844
0x8D3EDf0b0aBDacb72525c8ec4c7ad607ce5F6949,33487
0x8D3FA444Ab2F31029742e0A04F95748e71aC3A26,106338
0x8D3a67337c180D66448C314816036723047B38f8,38787
0x8D3aE3Ceb98e476dEAF3036C14B77cB3A40a73F8,114641
0x8D3caf6B8630038eEc261646a53476402C8fc739,19349
0x8D42dF2AbD15B951dC796e0CA38AC62aAebd4684,88888
0x8D445eEE078ff46D7dDc123dac5904FAd0aCf92E,20462
0x8D4583655cC7A5B36EE3abe3747176b42b698ec4,8783
0x8D4693CC55A2A28de24D1B37C3922980F0A071A3,10086
0x8D4A5b65892018171e41036e474F2a8cfe2aF7bE,3465
0x8D4Df2a81b9B0E66E2df3f2A2490228b0bE9A0d8,12000
0x8D4Fbf807AEfECFfc824AaEf7d738703B6CF24eb,28734
0x8D4Fcf8170A20ccC91fAB546Ee57Bd01c930E608,6144
0x8D4c64Fe7b416Cf70a58a36E50797477B45A76c2,5305
0x8D4df847dB7FfE0B46AF084fE031F7691C6478c2,12288
0x8D4eCC4f019E7a3945609FdaCEA2402d90781BdD,9035
0x8D5292c01797Dee50ACeB65A730243eABC92D093,3232
0x8D55d2583922bf29cd166BaB69d38BEE21e6D9aF,3065
0x8D574eA53C9c01E729d8ce5F10E0456985356Abd,24157
0x8D577F5d402f1987c0F37427DE61D30289b10007,7478
0x8D597C2e86065d494CBB4C73A2fC957460AFAE60,12000
0x8D5ACF995dae10BdbBada2044C7217ac99edF5Bf,17103
0x8D5BA2B764356Ddc9997FEd94DCf83367e8a10a2,18648
0x8D5D71B75849e5863FF29aA40e0CAb27BBAa2f17,32080
0x8D5Edb0335Dd71a8E0d8F660aba96A834F5b15d8,88888
0x8D6023238455D5D2782e1fb18E55556b22aF95B0,50000
0x8D62a9985Be3A5e6e8939D2758D8046E21908053,15000
0x8D62c1F9a0B8ffCfb8927B5C6CbE3971a666CAE2,5172
0x8D63336e92d874651ad3A15Ccc878b494185b1e4,1500
0x8D644E141083bDbdc4d0d88301B2b5EE1427BEE3,58287
0x8D647485D964421960a202DCE391EF5891ea1a7A,4525
0x8D656b1Dd6dce664CCb64eAaEe6DfC5A7619733A,5799
0x8D659132fd19558250121Dc86ABd3C1B200A3947,108287
0x8D677d312F2CA04dF98eB22ce886bE8E7804280d,33030
0x8D69A1cc43b0f37E94935196077A9d6704633C8f,24269
0x8D6D93c56Ae199F246909379372a72fCBBB38f90,32080
0x8D6F070e5e3F73758426007dA680324C10C2869C,1500
0x8D6F66453cDD7B821123061175eB4B40B0247958,78381
0x8D6cC90C3e9d7A9B96fC37df97FB7c4cB6F8b70a,11679
0x8D6d23659365612463D1c5f60bC9fd233EDdE4be,9986
0x8D6f44cD05345793b7eBa23F15286937c685c27B,6000
0x8D709F685D911b4652809636F4DCd8aB8D3a2220,88888
0x8D729Ba4da0d2e387Cc1b82E3008BD2eC96bb9C1,9201
0x8D73a36d78E2aE4A437053C9cE3BE70D483aB74d,52937
0x8D749b41a3049D5016E4eC6AcB005F33030932F3,88888
0x8D7E472e4B2Ca8E80444632990f8d43Ea5F45698,21195
0x8D7e5f8Ee4e3008AA1AFa1c6eD1a03c9C6d5fB9D,5172
0x8D7ee51Ec16a0F95C7f241582De8cffB9A4c2293,13693
0x8D7fBD6259159993Ec9323Cc4766B3bcdBB41d7A,12000
0x8D84E1906e0a3EB690e94cbF7bBdE64f3C77E251,1500
0x8D8771A65B14AB3484DAc5A12E8335D9748bd740,25000
0x8D88AB3C5e69004434EaEaE7727FCfAF06c77537,10617
0x8D890280a40C5CEa11989F36ef6dEA22c7Eb5743,5327
0x8D8Aa73041d8C2A6910897374f1cB46B7C3A2d36,5818
0x8D8B4081b42daF5B03De288F2fD551A714948505,14379
0x8D8B9c79196f32161BcB2A9728D274B3b45eB9AF,71719
0x8D8BFca7bB6Ffd1f310Fa7cb2E1740fC8B1A7083,1500
0x8D8d0CaF9F87f2EfDb91E22737DB809D1C7E905D,3465
0x8D90F4fEDF96457af4CC3aD4Ad5675646c4685b2,15000
0x8D97689C9818892B700e27F316cc3E41e17fBeb9,91388
0x8D97d64bC2eacDBA25b1F2EB6B075cf09200A399,16500
0x8D998Cc05cE5dEe51A18AbA66E9f31E7c0d0A10e,38888
0x8D9C4543Ef4C97A669D53076338Eb15F985BA825,172388
0x8D9d39c21c44CE5b30523aBD2D230560D9dC4F00,7500
0x8D9e8ad88D8e64eeC64D7ec1ECad8d85469EfCdf,6916
0x8D9f219766f1100cadBd3b75e0Da597416bf9F8F,18888
0x8D9f68bC2aB5EfeCF76798B87E5Df7610e566A66,4157
0x8DAA60e0Ff964bB4d1f30FAe8791626229C3F63b,5327
0x8DAfccB0bcD8539eaB6f90887Db0CE4670323b25,200000
0x8DBc3560330a0aC6864241a6c96c1260cf70bAa4,4850
0x8DC1F74967b655A407C0118763366ACACB24896C,5597
0x8DC4158004bE7C7b2b31D8C5ac6678fD69C8328B,4850
0x8DC55AD7cfF84497b0D29464AeBB133b18f50531,42120
0x8DCdb2Db0268Cde7B5c55492ef31E4fA3D187ac8,10086
0x8DCeeb78462b002d71526ad0CeFB68bC3B001367,4510
0x8DD084946dCe9cee524526d57a5D4ecc833b9122,7500
0x8DD3e4bdA0A17D17D739919B8Dd1dD5B6Af03dA3,12000
0x8DD6629B2272b4fb384c13E982f8e08Bc8EE001E,10000
0x8DD6eA824a4761D7515A06349636587ca43F9Bc6,32080
0x8DD7BA17493705F9Cf1Da4Ee4454419591225cf1,4916
0x8DDF2e6b42E73b0e2D786F27011b70b05A714D64,15632
0x8DDdA15C7951C920DF63e2C9a3a5EA33FA5B56C2,10351
0x8DDf5E8306FA60152e987ede86Eb12268d9Bb1de,32080
0x8DF1928a93D13faae857322E4162FD94211b75c4,8369
0x8DF410501d95d1ECe82a472c7415aE03cFfAF4FF,8481
0x8DF41DB2282b455E9768A927FF22f2C65Ad5c55D,6723
0x8DF6362fEe71798060E13246795d78144Bc1E83E,6000
0x8DF7DdC1589B0FF8fe93f4817ae89A40363960a3,15512
0x8DF84239c21741B224fa416373D10696a8539AeA,15512
0x8DFA5ECe3AAA642aE4f70381bA74479371577D64,112312
0x8DFaBc774B1EBe261f703235fa3f762196231284,1500
0x8Da15F7e6bf20Eae393D0210d0F69eA98fC8Ea5e,38465
0x8Da19bb3d04F189eE2086Bb89cD4C736986Ae36f,10000
0x8Da271715786Bfe4d4b74a87BB99a842E9A95d53,16988
0x8Da2bEbE1BE9384AfABeba0Fb4e394163c43AD7F,44069
0x8Da555DCb53E65b34A5C86360259601312e59ebb,7500
0x8Dae2Fd49219B861a6dec5c6985c818035846e87,50000
0x8DafF487918fcF42D8b8599c7c1C61Fb8dB7eba1,3465
0x8Db2adba1F8F2B1aaCa5A75F0B8Be3504A04e5F3,38888
0x8Db6CfFE7D911dD77c0FB2e02879cFf747e13d1F,11039
0x8Db9f22A798672701B15D7B659F66ed410FA9100,5875
0x8DbD1b711DC621e1404633da156FcC779e1c6f3E,148888
0x8DbdCe827d6D981Ba4153309E60b7ce087a9C967,4798
0x8Dcb4a4e9621C492A82c0e3E105aB69124c401a2,10086
0x8Dcd446Aa78463b8145409Fa1FAfF1EEf472CA09,16475
0x8DceB0f2CE1844Af252eE9cE3A9D84b738d3d9B6,3805
0x8DcfC366959B21Ce711F90d9b3e6C2044A574Cd1,88888
0x8Dd32129e52bb4BC62414836Fae46B56584dB7AC,3465
0x8DdD5946f5cF43d8B607608A94573d007d2c0DC5,10086
0x8De4921B0729621496a41dF811F2F0c402Bb7750,10668
0x8Df3787E5c0c07131A21e6e50d9D4567A4A39Fd3,16931
0x8Df848F04c376cb7eBcA602B27e6eB2F82a04061,20000
0x8Df90C18F91ffCd0266f8f1AFa41f341d0E46d4b,1500
0x8DfA7DcCCd432d34cC76105cE6A6BBf4EfC5648E,1500
0x8DfEC901DF249a0890Fa3aF6948E4C5fBE45a195,13573
0x8E00303Aaddb66b3aA43311054087E61d3f35C5A,32080
0x8E012517B5E7A7f9546c9A31Def70793d4bbc8E6,4798
0x8E02247D3eE0E6153495c971FFd45Aa131f4D7cB,23238
0x8E03f408Af9Da11435F7D898f71C19a358b2c05f,19349
0x8E05bD9fA3059eC69C15bc1a6F4D94f0Ac26ce00,5818
0x8E07Ab8Fc9E5F2613b17a5E5069673d522D0207a,5682
0x8E089b7444Dff20811601539E66659c3EB9720db,1500
0x8E09518fa8D9780968Cedc9CE3D3C3856d2A9F59,10000
0x8E0962872555147D88eE733bdB1bCcF522f6dd3D,4000
0x8E0A781ACF35FF543E5a692C317AcFb40205D206,32080
0x8E0A8907AAfB0554dE337d614A6a8A14b979a850,8481
0x8E0b3f57aD3cCAaA4088410347922627F4a097b1,23842
0x8E0e95504Db4F909324b30Ce2b1001120d9153Db,9193
0x8E100cA591BBA6CE8b1d174F14312D3Dbc066c3c,14875
0x8E12f6634cEe0FDF5D14D4A3F84d313140f725fE,3465
0x8E1318A226582C4b8F8F8023b4C39fF0a65C0f58,4000
0x8E161B79546810042C7508Ac1F1c6963819D60bD,1500
0x8E18053925DCd475f62CD613CDc73903f67FBF8B,4525
0x8E187D53717C123cBb73F63B61Ea6ea9E9C2cbcf,10086
0x8E193C1b8F2f2c1799fb324B3b2E9E401E88416c,4798
0x8E19969E14cB17bC4Fe528073cb3B1683Cd74740,12840
0x8E1A204B446f46f974C62307371fC494840508BD,20000
0x8E1F868EbB90749Dc6Fce7e9F0e147FfF59125d5,70265
0x8E1a55e7936351d7ee8148B91474b905596C37FB,15000
0x8E1bBc452869b1FD5D0c3573AD4BcDF80985ebE1,1500
0x8E23A304B15885b9c6f81971c14dB304B54cEC0a,5543
0x8E24dE0a7D0d13C8dDFa2850E4c27634083FA42B,38888
0x8E272d92ABf81684f94721467eA4957f187792f1,183446
0x8E272e4ADF77A144adDD9146ef5b2BFAA1ECe4DA,5746
0x8E29576BBd74BcE111C91F05b1c65aE68f9F7F53,4157
0x8E29D0E2CA8e92a9f27192616E2E9f170FD2A035,17500
0x8E2AF2958757d01619807A344ae8eB53Bc9aCf97,32080
0x8E2AF953De826e92E4bB253906D216a6d82BF4D0,9813
0x8E2C81960e7e472b146b373b69e45847cE90Ac5C,30000
0x8E2f45fF8F12f7FC65554a77F7B7672a9E54def1,12000
0x8E323D30Ed09e73e95D982808dd4D160bF16b745,20173
0x8E32736429d2F0a39179214C826DeeF5B8A37861,60808
0x8E39057EB1589bF9467767A0c13CE33cdD20B556,32080
0x8E3F317892e8e71F6B3cdd2C7651Cb2309e7C1fB,9871
0x8E3F5492Ec0376ea250f5a9986139801222c5E5d,1500
0x8E3c1a1e979CF20fE9BF8E550dCa5Ed7ce4e10D2,46884
0x8E3d2f44aa611e47EBD14028158cb9718eefa3C1,3449427
0x8E3fBeF592A83722950620ab4835290b3f91aBc1,8136
0x8E42044Eb4d2e55995e6e7D7Bb29DB94015192Af,14925
0x8E444c64be7514d7946a6022d8859537Ed20bE27,60000
0x8E4563D0d7D178DE8D8bCA8Ea005b65A9DEfA7C7,88888
0x8E457B90444dd6784544d75e94c1742c84892681,2013117
0x8E49F49208688bc6914DFE1ebde12d8550997f38,1500
0x8E4B7C4E9E306cAc5D59026A48560656bc709588,24954
0x8E4eCFEfA52D28b7Fe229550873943b9022D2e76,5000
0x8E511145926841bD152e8126b213b7cdE8DBFF18,11199
0x8E55018553181e9C41B16203FF51f395f3774390,4157
0x8E56742CDD22F886dd83B7C3216E504F0f7554B1,38888
0x8E573A7d776973af16Da23b699081B6EAfAcF93D,18888
0x8E599E2F24eF8E3eef45Eb91210B70bc96eEb08C,7500
0x8E5C8c500C9545166F11795Ea40027f47016D6C0,31475
0x8E5a9d2070b65144bBaA9a598686F228bF933202,18888
0x8E5b09B42798d092c8Dc700c0Ed069C423738F29,4000
0x8E5bC40656a1797E4D131337c5e0B015A192D945,11634
0x8E5e7109123bffB990B9A8280B309Ca06b37A80f,12000
0x8E60A39269165362581625f7f3aa30a52AA0B9ff,11046
0x8E611B85e41830Ed80AD12AA0E52b710F44Bf8a6,8133
0x8E62A2eB01F98D0fC289dd45d1cA819930F43Ee0,32080
0x8E62f29678BD7756737B25FceB7Fbc9af2315541,12425
0x8E641328da95F2f8d87f653A3385dCD6B3Db8EDF,19500
0x8E64c927aC13a7453eAe313e6AA1d2691f7dceC2,16417
0x8E6552528cb4Ab9c70085535d09d2E9Cc60493B8,3465
0x8E67A35466c9266b8E3871Ad28ff42eed4993cA3,4000
0x8E69418E641cE98f20e2E8CaA1A53464bBcf42df,4157
0x8E696C9BdD5F705e9152E068d7156f9c63B49fE2,7744
0x8E6991FB722696A1755b5A94391e3EAa6ee2890b,9991
0x8E6f9415Cc882E1Bc54E2693438B759A6036d485,32080
0x8E70E8E2ddd5404b12fdA47c49ca4b9b5E4aF04e,20000
0x8E7228d1092BD04d9FbDE2a7E20dffaa8Cf8B008,2000
0x8E733D8423dB9D64846aB41819F91ab9e08c0408,32080
0x8E737cB9F4911a11794afAf3027410Bb3Bb94b2f,7744
0x8E73a85DE35755EB89a18C91AeC197199Bbd565d,12000
0x8E766EEE339FfC800507371da7fC40261901f23D,10086
0x8E76f1e123d20F1167c6d6150774559B8267467e,9201
0x8E77379C53a2cE7d3a3983bA28548A5349f9Bc70,10617
0x8E785B15446Dbe320AE3D57559a959C8255001E2,67115
0x8E79742adB81ed3CE83C2478C77BB14bB0Ad0280,56876
0x8E7Deae7fd07a31f6a4E9B26c969d522152921C1,11526
0x8E7EFcC60D9978070D4B92A3Cbb1a4C8cb71573c,3465
0x8E7FD496CEFb8a4F437df8758f64e6aa9b263A2B,9813
0x8E7bD3dc5A41971455a7e5AF99C3ab77766b964E,23679
0x8E7d7367Ac91aE626bbf584AB7d450589eFc5A3A,52500
0x8E7e35906C8A6d6AA4574C0E6fBaab89eA157528,40000
0x8E7f88A778Ad33daF00dD112AE320F381E0f8083,9986
0x8E825C3a1Fc78DE2A399dEEe7A6CF139EdD5FDB8,7478
0x8E867AaC5497B5A15Fba069ad00292a305f60378,16931
0x8E8681C10f7B1c5dFf69982D6039c2b639caE000,24000
0x8E872546280C4aa252aB624637ABD5FdFFB8234F,60000
0x8E87FA14eF8433Bbaa791aF2EB5F3A619e2B4404,4850
0x8E89CCE27F1DD1F0dE6F8df47FC75e0DAEEB284c,32080
0x8E89dFC9E62BC69f82DECBe0eda24ca8DA08aF00,5818
0x8E8D213793cf0C8CCd89EcB4759D37d30C29aBD6,7500
0x8E8D6246C45D0e7F68172e85573546D90FC2e062,15000
0x8E8EC6DA2eDDE8da055966FCEF814d38414310cB,12000
0x8E8d0578B9D857101120f837F1d247b71b80Daaf,31940
0x8E900D7CC784A47b2f5B4baf0871aaDf792D0cC1,26691
0x8E906ee36aDa883CBCFabe53f4b33dc5db4eAaf6,7500
0x8E95828E7f892cF241987cCcDA4c709800396c43,11148
0x8E9701F17f31fDDd7A22555843ad2f9c02314eE0,38888
0x8E99d4ecb0690b81C7eB818e1903023620d46AFf,11428
0x8E9cC199bf43CB3a3e71A5275469143eAE7b7811,50000
0x8EA3573Bd9293C5e60636aB1f8e4191E0ADcbd0A,50000
0x8EA3bf6c43aEcb106c8F6f88be01fA97c847F183,400000
0x8EA8D4eC2D9B6fA21C4E96fa22458A6ed5F94E34,26039
0x8EA913dC631836666fe23E28fE5531Bc6b39DC72,12000
0x8EAdDaB6Ff58FF8F43eCe3E90f51Ef7e76EC4222,11413
0x8EB0c55e0c1536182dB91f699fC85C923283FD0e,22430
0x8EB48F7dCc00655E931fDe29BeaA3311021438F9,12840
0x8EB73DE86e41371E4011a48645bc056ebBd29583,1500
0x8EB82Be5fc2e64e0b57cEb639dF68610b29864E6,43289
0x8EB8df6226c374fB28EaAdd58b661B0CFeBEDa91,10086
0x8EBfBa3740eC8e0598eFd8C43018d5e912237bbf,32080
0x8EC2ae9971e26847bdBAc281ABab7e53Cdb06ebC,7500
0x8EC4D8191CD6f68a8c2cc0FC12B2AC0E7e0825C5,27759
0x8EC79d67cf11b485576834AED7f6F0fB93A12614,6465
0x8ECAECb3D377e706719795290107eDA6863c5280,40000
0x8ED4861470334E8D9CB978FD70a6Bb771762A28a,34580
0x8ED51790e4879484fe8A8d7F999a43a73F00f814,6916
0x8EDD626811dE3DE4369BdFc281e2144f13a4F03E,3998
0x8EECEeC8367eFB3951b50c98Ab3a846adF7D8A38,13500
0x8EEFA67F2F2bF26BD3522B29D4b3b4525CA7cbe9,3805
0x8EEb4a583674c1C7E89D0D05adf8e6035fa8d9bC,4904
0x8EF33D3C463DbC5F2791E8f82bb73474652901D7,10576
0x8EF454c23822C5373df37e8c5E8987aC64dB96F1,10584
0x8EF4fAb26fAA68DF22fe8ddc7583EcB95884B794,8820
0x8EF5106B80Ec0CA316f843904C0a28C6E71392Fd,5000
0x8EF797e616aD41F858EDDF2C2E8C3D2b0B2bFb14,5818
0x8EF7E9a6a416Ca25AB8394DCE5d8dcc163548eFa,7500
0x8EF9E0a75d2eFb56aae85f598AfA89d16a358D02,8315
0x8EFC820711bF579eBa9A5D762263AB8Ea275416A,6446
0x8EFCB60B67e8Cf723510b732504669C1F108a5f9,38272
0x8EaFa34d336941714b192E7EB095811bb6d88481,14644
0x8Eac9eae2836B8C28B45D7FFA7C1C72003F6C16B,4157
0x8Eae940f3D946D1728116777579E22a84E3570AE,12000
0x8EaeD0c875d0aF5134EEac3dA91BeCf8dE505e2b,16666
0x8Eb0603d8fa0FE67Fe0fe02E367d95584E21d2a3,2000
0x8Eb265135ffe3205d212F83A58b4bf1b4C3CAA89,10617
0x8Eb53C3D2eF8764A5fb007CcC2E61E951370A325,25847
0x8EbB29Ada81119E7eEa4b7feeBB4756f018AeABc,2000
0x8EbB34a3B08d3753d88bA32b70416Bdf92d59C79,11131
0x8Eba9Bd627D290aF737d74eC58690A2D50686b10,13500
0x8Ec2AA44b2712DdE48b3bFb96fd1C56917eC0446,14482
0x8Ec425A78833BF28449c789dd6EACD34c7baAD98,13219
0x8Ec64195A860Fba2e5B01DF2b6793f2641bD8903,57520
0x8Ec89Af9C9868898D029A46b920648E559F84796,7500
0x8Ec96c1CdF930539D6c70D05d70bcA3a16dd14Ff,25000
0x8EcBd59eD2B04ea3f284F6fa14b0903547895F30,4157
0x8EcEBFacf5AF8FA1eDB8819859e5810Bc790Da8c,36293
0x8Ecb070F58A8d51a0F08AcA7CC0B285bc2e77C9F,12000
0x8Ecfb9Bbfc9f2faa19c7Bf296043E12654Ff3337,7017
0x8Ed037f74DC55CAbfe439d633B23be7EC93E0e23,10338
0x8Ed5d6e77dFEC83BE011ffD15C768d1022561800,10086
0x8EdE5024ceB5b92948e0df487DC6968B34095498,4000
0x8EdF9F41F3694e7aF32aB7981D7dba96558907C1,1500
0x8Edc7f09e2D0F159B01a4fc30D1A9cBD743B2aD2,60000
0x8Edc8699d6577ad3829b6964f84f105737E83581,32080
0x8EeAA9069FdE5a7DAcf4154C4A00e046e05f36D6,1500
0x8EeAb549c1D3092eF2321570b6541985B2186E1A,32173
0x8EeB0336326C976aDbE90F55a8FB780114AF6b13,35023
0x8EeB2250adc529Ae46B3580C63302d00E28F4987,66046
0x8EeeEEd91c61abFd428419cA9c0C6Ae2B6c5102B,12504
0x8Ef6449F3b34C8Ee0DE7A8A3D8Fa4F2967076d18,14918
0x8Efd58c78E76EB4d008f2bBD83DFc50a862Fced1,15000
0x8Efe6529775F6729599Da44C1b18E5e48d4C46F5,4798
0x8Eff4B387A163Fe86321E3735f439B345E942519,3998
0x8F04A2173297B8eEe0b1DEF84c43e087c3F1bFf5,4850
0x8F0a03774bdA7dF11D30481a4AD5da4ff335e1cD,7478
0x8F0d777B3e76E605fD2F67DD4970491B065ed9c0,1500
0x8F1597B8c2D82E17980187b74BEfFb3A64602483,4798
0x8F167443ea46906647c4f8d12c1F2417b0fb0836,15000
0x8F18413178D972E110EF5553B7fa80b18cA68fc0,6672
0x8F186bE472AAF3142783bab9B4791dcC763eC718,4000
0x8F196252E39b632d6dd63f0BBCBb3E4E4D079104,50000
0x8F1B28de7B452Cc4F4a43180498a189EC0eE498a,10000
0x8F1FBecF8e4B67D7109f0d4C7918950eAe861962,32080
0x8F1FD58a5Ab577b228F28c4E4ce882B224991E03,7360
0x8F20ce6D41fD77A76B561742Ad46B85Ce1763d02,4000
0x8F214A5EAC777a2685419f2EF6132c7f42708CC7,400000
0x8F21994745D88E11045c26d3D4bD519B5fed925D,22979
0x8F25818ff64Be1abee91ABca70c306B33b602062,38310
0x8F2970c0f18E5030008f3fc93e35D707C28C75d9,38888
0x8F2A0c6BDd5c1f61552558D2C0D2Afe6d3dC5272,6144
0x8F2A11B360b4521992cc504c28a8790a496F9057,11634
0x8F2A1B5db8592C6C4CD7591c13273f4a151F1B17,12000
0x8F2B13021DC3691b020a1F503928D2E8a6427e33,5818
0x8F2C10B6770c707Ae0df941AEe969eA7DE8981db,29853
0x8F2CF6A29DAECCD027201806f26a76C590177594,11679
0x8F2F6D0c9668C59eb95C4610A0698aDaDf86f77F,10351
0x8F30E711361f1BB73Ec85e66Cd9afa104aE09242,1500
0x8F3125D6CD8A4d117344e92159d607e487d245Aa,27142
0x8F32BE693E227b936287832f24EBc053461Abd5a,11148
0x8F3305885fA3438dc04924A5E9c9819a705CB257,36488
0x8F3979d7B5c5f209D1DFa0ce6dAe7823D5E59763,8044
0x8F3D2B859d0dd11a84D547EF7fc29A53282fa824,4566
0x8F426248A83fF0A1708F738f0233152248F09309,58790
0x8F4359D1C2166452b5e7a02742D6fe9ca5448FDe,23413
0x8F45D77F7c0D8e4023eAb2A2e36C83667c6B0253,5172
0x8F480E7D5e9990EBF91e34662Cb6061B274029c5,7365
0x8F4B13261E0Cd1Da8403407cB45f65E616b6C8cD,5818
0x8F4a0D8bF67E14f21F1241E80FfD378D2BB03ccC,12000
0x8F4f821D600b56cE684fF440Dc476F09b51CbF08,18888
0x8F50eA22C99406B58Bb25997EefC795A1c3C151C,6088
0x8F52204987e159809599cBbA6fBd54412b287979,11779
0x8F53aEbF829bAB485715C4B4cf6ec74Caf970bB9,4157
0x8F5457f7776191bc2381E6Ce63C10c9a87c61AbF,3879
0x8F545a48B2d1045F5e8d6cf672A5191bD4CC44C9,24409
0x8F56061EabE07539582D93962194adBb63f6437c,10617
0x8F56A371D76394cDEf9b50a66B2E64475E50F5cE,5517
0x8F5D5Dcb82F6805011F3c4f5F8Fe540e1Ab8211A,3998
0x8F5a82Bf4E30c1Ee00828Ff851e5d3820c147Bc3,7359
0x8F5bED3240D8E72768A714482952277C68dA6D88,100000
0x8F5c4201E9f2D5fbad1dc0966F133C97E72d2a2d,17851
0x8F5d82829b585bC56C75e667772aCF1e6cF2aF05,25203
0x8F5db667276e9d805bF5aDb315374f8fa299699E,9193
0x8F5f2f283A941c1CA8f913B335B6E8d5B3cd0858,1500
0x8F60D79FE3dF6CD0E3a44288AD2F41Af134D813e,109180
0x8F61f9a23b6bad39A85623FFF41CbeE5B4dBee2c,1500
0x8F6201F3442B5b010f39b5AA341E5258a214D86b,8690
0x8F63dc8BD249a26C1345A4a590D45ae1Dc64046E,148888
0x8F6406fe0e880c32A0b22C29B7f053327c3D902A,44035
0x8F6448ea8A6A0D223aCf4F2746Dab5D032C65b72,4157
0x8F64a9bf3Dd4ebd1Ed39aB9EcBA2AAD6d946ADFc,18088
0x8F65146CeCB371Ed43dEbc24fb8b248DBd7C67EF,3500
0x8F68F44A9b808Bbe8cF39F421932Cc94C379e24c,23534
0x8F6ABC8d32F18888383e9d352CF72987f757a12f,5172
0x8F6C8900FCA0b2eb5e16377b3F0039488C3b65aF,802500
0x8F6DA831710A8d30De1111AAF28C697AAF5056dD,10351
0x8F6aD2E9Cb59F82a1E0DcfC9736AAC49430A547E,61635
0x8F6f85f2B74b5b7c28bf947bD4ce0562f9861D98,2000
0x8F7261A46abE7Df64b37516DE5F016CD2F63e899,18580
0x8F73D4298DE1e6E5a7006CbB2Dd56B03Ee2e4E63,10000
0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,88888
0x8F791c0592Db171D84167D10Baa70Fd6DD26705C,6000
0x8F81318D95cA19FE5E1E0576c70f5A4A43e37C31,10617
0x8F834B0c0f8828Be9DE100354e8600B4ec1d72A8,11148
0x8F844F8B22c6c455f7E392B6892890d4B6C7e159,83507
0x8F8B4649Ff7218D3739da6d208F7867328a0F2C7,4566
0x8F8B4759dC93CA55bD6997DF719F20F581F10F5C,95990
0x8F9107644201f27AA5311af460DA850cedCdAC26,12000
0x8F9277C047a9edB47f0aee8843C3A9d450B47DF2,1500
0x8F942ECED007bD3976927B7958B50Df126FEeCb5,23045
0x8F94557c6752155796C5eF4E3661f3DbC6910B98,26052
0x8F9508AA087c92B41Ac6f812f92D4216b4843bE4,12000
0x8F963116fE51725b4B2FA0Ad14Ae83E118C34B5e,32080
0x8F997f466EB7FCab8999535d2098fd529f542dE6,10086
0x8F9b8D086C15e49D95bF46034D2583013c03D684,88888
0x8F9d1d027984655cb6A78Be54ADbDDccEE3EcB26,9327
0x8F9f688C5Aa08Fa0f96C2E9aa6f06f497c1B6Ec2,5517
0x8FA23A035549b64193C979E697a7A0961027Faab,20244
0x8FA3293E5644DAE83189C709A8B8335e93C5179a,10207
0x8FA80Ffb00Ec7101037993E5a1575d9309738EAF,10086
0x8FA9705E16f05F38152b37bd4d27FFfCBf1A3726,10617
0x8FA9712338ec985671D59ca71450236Aa40D773D,9595
0x8FAb414992c5f8b9cE12610fC54883E4D1820be8,46560
0x8FAbaf0A95cF5c4f09bc1E1699D92E8796494371,2000
0x8FB16Dd4459682aF7d6aBBbf5E78095D8C826B41,19475
0x8FBD38F774F44977a3e5Ed2cB9c9d442BeE59AA1,6827
0x8FBFd33f0fd3e811063F1828b2E24Ea4d43b8330,110583
0x8FC0C11cbd5fcd3d650Da3f7014d0bb8A4b5F59A,38888
0x8FC3D46525DAf94552c464aC5b296661Ec78B428,30156
0x8FC7a03cEf0abf03c415dDC2c266fc3fa73003c0,13071
0x8FC7cA8C91D03762761B874a9C48B20413b60e8d,4000
0x8FCDba8bB58336a3c3e8Ae51211926b9BfcC651a,10083
0x8FCFdb8FE6121E084cC15CEeBA577439805B1621,12000
0x8FCaa0720352A3aB7EAe034F662e9AF62edE7696,5998
0x8FD0FBcaB3d1bF2D3c0e1659bD980AcC00083820,3465
0x8FD45FAFc73F3B9AFC52d6Ba52B0043F2030b1be,3805
0x8FD4F538912e868E5176b0807B338a2bdBE2f58b,240000
0x8FD8c7d32F29e08583cAc8b04305F8EC0c37647E,98451
0x8FDc1C89997C0e26E009A72CD6b71D5f07caAf3e,14566
0x8FDe1AC3a0459b4f7b3659c7a1df355F49601176,21826
0x8FE417d7e71E9c61BA996FE177e7A78833Ced51A,4157
0x8FEB3A7D8bF1e424679Fc75753B363eBa5EE8185,12000
0x8FECBD29aCFB7cB8d2266d35948A020B63DD43ef,1628475
0x8FECF54a3E7faAB18cd1149a01e9ba05a98bd858,9327
0x8FF6186AB98dAd02FA9D2Fa6d8F7cDDdbAbA5219,2500
0x8FF6e34281254C21aB15f240232E19F1eaC92dB0,22617
0x8FF96BfAdE7Eca2cB1FCf6470b9204ecC64f683a,33912
0x8FFb44C1Ad9899156D8184f4Ddb9d1Da7e4f2782,6895
0x8FFbc5dE3b06C376633389dd0901C41a3368AE93,5818
